id,userType,userId,feedbackText,category,priority,rating,date,timestamp,status,page
CLIENT_0787,client,user_client_0787,نموذج إنشاء الطلب طويل جداً، أتمنى لو كان أبسط,إنشاء وإدارة الطلبات,medium,3,2025-01-08,2025-01-08T00:00:00,resolved,requests
CLIENT_2688,client,user_client_2688,لم أستطع إعادة تعيين كلمة المرور - الرابط لا يعمل,التسجيل والمصادقة,high,1,2025-01-19,2025-01-19T00:00:00,in_progress,register
ADMIN_1366,admin,user_admin_1366,مراجعة مستندات التوثيق سهلة لكن بطيئة,التوثيق,medium,3,2025-01-01,2025-01-01T00:00:00,resolved,admin-dashboard
CLIENT_1210,client,user_client_1210,صفحة متابعة المشروع ممتازة لكن أتمنى تحديثات فورية,المشاريع والمتابعة,medium,4,2025-01-15,2025-01-15T00:00:00,reviewed,payments
CLIENT_0379,client,user_client_0379,الصفحة الرئيسية بطيئة في التحميل,الأداء والسرعة,high,2,2025-01-07,2025-01-07T00:00:00,in_progress,messages
ADMIN_2808,admin,user_admin_2808,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-04,2025-01-04T00:00:00,reviewed,users
CLIENT_2804,client,user_client_2804,عملية التسجيل سهلة لكن التحقق من البريد الإلكتروني تأخذ وقت طويل,التسجيل والمصادقة,medium,3,2025-01-14,2025-01-14T00:00:00,new,projects
ADMIN_1601,admin,user_admin_1601,مراجعة مستندات التوثيق سهلة لكن بطيئة,التوثيق,medium,3,2025-01-04,2025-01-04T00:00:00,resolved,verification
SUPPLIER_2527,supplier,user_supplier_2527,كشف الأرباح غير واضح - أريد تفاصيل أكثر,الدفع والمحفظة,medium,3,2025-01-05,2025-01-05T00:00:00,new,browse-requests
SUPPLIER_1864,supplier,user_supplier_1864,لوحة متابعة مشاريعي ممتازة,المشاريع والمتابعة,low,5,2025-01-17,2025-01-17T00:00:00,resolved,create-offer
CLIENT_2463,client,user_client_2463,نظام الرسائل بطيء - الرسائل لا تصل فوراً,التواصل والرسائل,high,2,2025-01-11,2025-01-11T00:00:00,resolved,projects
SUPPLIER_0718,supplier,user_supplier_0718,التسجيل كمورد سهل لكن التحقق يستغرق وقت طويل,التسجيل والمصادقة,high,2,2025-01-05,2025-01-05T00:00:00,reviewed,browse-requests
CLIENT_1122,client,user_client_1122,نموذج إنشاء الطلب طويل جداً، أتمنى لو كان أبسط,إنشاء وإدارة الطلبات,medium,3,2025-01-18,2025-01-18T00:00:00,resolved,register
CLIENT_1832,client,user_client_1832,الأزرار صغيرة جداً على الجوال,التصميم والواجهة,high,2,2025-01-10,2025-01-10T00:00:00,in_progress,contracts
ADMIN_2991,admin,user_admin_2991,الإحصائيات لا تتحدث تلقائياً - يجب تحديث الصفحة,لوحة التحكم,high,2,2025-01-01,2025-01-01T00:00:00,resolved,settings
CLIENT_1951,client,user_client_1951,التصميم جميل لكن الألوان فاتحة جداً - صعبة القراءة,التصميم والواجهة,medium,3,2025-01-05,2025-01-05T00:00:00,in_progress,register
CLIENT_2781,client,user_client_2781,لم يتم خصم المبلغ من حسابي رغم ظهور رسالة النجاح,الدفع والمحفظة,high,1,2025-01-13,2025-01-13T00:00:00,reviewed,requests
CLIENT_1167,client,user_client_1167,لا أتلقى إشعارات على البريد الإلكتروني,الإشعارات,high,2,2025-01-20,2025-01-20T00:00:00,reviewed,offers
ADMIN_1302,admin,user_admin_1302,مراجعة مستندات التوثيق سهلة لكن بطيئة,التوثيق,medium,3,2025-01-15,2025-01-15T00:00:00,reviewed,requests
CLIENT_1662,client,user_client_1662,الصفحة الرئيسية بطيئة في التحميل,الأداء والسرعة,high,2,2025-01-10,2025-01-10T00:00:00,resolved,contracts
ADMIN_0602,admin,user_admin_0602,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-02,2025-01-02T00:00:00,reviewed,reports
CLIENT_1147,client,user_client_1147,نموذج إنشاء الطلب طويل جداً، أتمنى لو كان أبسط,إنشاء وإدارة الطلبات,medium,3,2025-01-14,2025-01-14T00:00:00,new,contracts
CLIENT_1918,client,user_client_1918,صفحة متابعة المشروع ممتازة لكن أتمنى تحديثات فورية,المشاريع والمتابعة,medium,4,2025-01-15,2025-01-15T00:00:00,reviewed,payments
SUPPLIER_0452,supplier,user_supplier_0452,نموذج تقديم العرض واضح وسهل,تقديم وإدارة العروض,low,5,2025-01-12,2025-01-12T00:00:00,reviewed,supplier-setup
ADMIN_2065,admin,user_admin_2065,مراجعة مستندات التوثيق سهلة لكن بطيئة,التوثيق,medium,3,2025-01-09,2025-01-09T00:00:00,in_progress,projects
ADMIN_2041,admin,user_admin_2041,صفحة النزاعات تحتاج تحسين - صعبة المتابعة,النزاعات,high,2,2025-01-04,2025-01-04T00:00:00,new,admin-dashboard
CLIENT_1996,client,user_client_1996,لم أستطع إعادة تعيين كلمة المرور - الرابط لا يعمل,التسجيل والمصادقة,high,1,2025-01-10,2025-01-10T00:00:00,new,profile
SUPPLIER_0146,supplier,user_supplier_0146,البحث في الطلبات ممتاز لكن أتمنى فلترة أفضل,إنشاء وإدارة الطلبات,medium,4,2025-01-19,2025-01-19T00:00:00,reviewed,supplier-setup
SUPPLIER_0552,supplier,user_supplier_0552,البحث في الطلبات ممتاز لكن أتمنى فلترة أفضل,إنشاء وإدارة الطلبات,medium,4,2025-01-18,2025-01-18T00:00:00,in_progress,supplier-setup
SUPPLIER_1215,supplier,user_supplier_1215,إنشاء ملف المورد معقد - الكثير من الحقول المطلوبة,التسجيل والمصادقة,medium,3,2025-01-12,2025-01-12T00:00:00,in_progress,portfolio
SUPPLIER_2300,supplier,user_supplier_2300,البحث في الطلبات ممتاز لكن أتمنى فلترة أفضل,إنشاء وإدارة الطلبات,medium,4,2025-01-10,2025-01-10T00:00:00,in_progress,supplier-projects
SUPPLIER_2151,supplier,user_supplier_2151,لا أرى متى سيتم تحويل المبلغ لي,الدفع والمحفظة,high,2,2025-01-17,2025-01-17T00:00:00,new,browse-requests
ADMIN_2318,admin,user_admin_2318,لا يمكنني تصدير قائمة المستخدمين,إدارة المستخدمين,medium,3,2025-01-14,2025-01-14T00:00:00,reviewed,verification
CLIENT_1280,client,user_client_1280,نظام الرسائل بطيء - الرسائل لا تصل فوراً,التواصل والرسائل,high,2,2025-01-19,2025-01-19T00:00:00,resolved,profile
ADMIN_0474,admin,user_admin_0474,الإحصائيات لا تتحدث تلقائياً - يجب تحديث الصفحة,لوحة التحكم,high,2,2025-01-18,2025-01-18T00:00:00,reviewed,users
SUPPLIER_0181,supplier,user_supplier_0181,لوحة متابعة مشاريعي ممتازة,المشاريع والمتابعة,low,5,2025-01-17,2025-01-17T00:00:00,in_progress,supplier-setup
ADMIN_1618,admin,user_admin_1618,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-17,2025-01-17T00:00:00,resolved,users
CLIENT_0535,client,user_client_0535,الأزرار صغيرة جداً على الجوال,التصميم والواجهة,high,2,2025-01-10,2025-01-10T00:00:00,reviewed,requests
ADMIN_1211,admin,user_admin_1211,الإحصائيات لا تتحدث تلقائياً - يجب تحديث الصفحة,لوحة التحكم,high,2,2025-01-05,2025-01-05T00:00:00,resolved,admin-dashboard
ADMIN_2939,admin,user_admin_2939,مراجعة مستندات التوثيق سهلة لكن بطيئة,التوثيق,medium,3,2025-01-10,2025-01-10T00:00:00,in_progress,requests
CLIENT_0933,client,user_client_0933,التصميم جميل لكن الألوان فاتحة جداً - صعبة القراءة,التصميم والواجهة,medium,3,2025-01-14,2025-01-14T00:00:00,in_progress,contracts
SUPPLIER_0289,supplier,user_supplier_0289,التسجيل كمورد سهل لكن التحقق يستغرق وقت طويل,التسجيل والمصادقة,high,2,2025-01-17,2025-01-17T00:00:00,resolved,earnings
CLIENT_2740,client,user_client_2740,الصور تأخذ وقت طويل في التحميل,الأداء والسرعة,medium,3,2025-01-19,2025-01-19T00:00:00,in_progress,projects
SUPPLIER_1482,supplier,user_supplier_1482,إنشاء ملف المورد معقد - الكثير من الحقول المطلوبة,التسجيل والمصادقة,medium,3,2025-01-14,2025-01-14T00:00:00,in_progress,earnings
ADMIN_0252,admin,user_admin_0252,الإحصائيات لا تتحدث تلقائياً - يجب تحديث الصفحة,لوحة التحكم,high,2,2025-01-09,2025-01-09T00:00:00,resolved,admin-dashboard
CLIENT_2647,client,user_client_2647,صفحة متابعة المشروع ممتازة لكن أتمنى تحديثات فورية,المشاريع والمتابعة,medium,4,2025-01-10,2025-01-10T00:00:00,reviewed,login
ADMIN_2948,admin,user_admin_2948,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-10,2025-01-10T00:00:00,new,offers
ADMIN_0782,admin,user_admin_0782,لوحة التحكم الرئيسية تحتاج تحديث فوري للبيانات,لوحة التحكم,high,2,2025-01-11,2025-01-11T00:00:00,new,requests
ADMIN_2246,admin,user_admin_2246,صفحة النزاعات تحتاج تحسين - صعبة المتابعة,النزاعات,high,2,2025-01-02,2025-01-02T00:00:00,new,offers
ADMIN_0570,admin,user_admin_0570,التقارير مفيدة لكن أتمنى تصدير أفضل,التقارير والإحصائيات,medium,4,2025-01-07,2025-01-07T00:00:00,reviewed,verification
ADMIN_1006,admin,user_admin_1006,التقارير مفيدة لكن أتمنى تصدير أفضل,التقارير والإحصائيات,medium,4,2025-01-20,2025-01-20T00:00:00,reviewed,reports
CLIENT_2977,client,user_client_2977,صفحة متابعة المشروع ممتازة لكن أتمنى تحديثات فورية,المشاريع والمتابعة,medium,4,2025-01-07,2025-01-07T00:00:00,new,profile
SUPPLIER_2449,supplier,user_supplier_2449,صفحة الإحصائيات مفيدة لكن تحتاج تحديث فوري,التقارير والإحصائيات,medium,4,2025-01-06,2025-01-06T00:00:00,reviewed,supplier-projects
SUPPLIER_0565,supplier,user_supplier_0565,لا أرى متى سيتم تحويل المبلغ لي,الدفع والمحفظة,high,2,2025-01-10,2025-01-10T00:00:00,in_progress,my-offers
CLIENT_0760,client,user_client_0760,عملية التسجيل سهلة لكن التحقق من البريد الإلكتروني تأخذ وقت طويل,التسجيل والمصادقة,medium,3,2025-01-21,2025-01-21T00:00:00,reviewed,register
SUPPLIER_0209,supplier,user_supplier_0209,لا يمكنني تعديل عرضي بعد إرساله,تقديم وإدارة العروض,high,2,2025-01-06,2025-01-06T00:00:00,reviewed,supplier-projects
ADMIN_0800,admin,user_admin_0800,لا يمكنني تصدير قائمة المستخدمين,إدارة المستخدمين,medium,3,2025-01-19,2025-01-19T00:00:00,reviewed,verification
SUPPLIER_1070,supplier,user_supplier_1070,صفحة الإحصائيات مفيدة لكن تحتاج تحديث فوري,التقارير والإحصائيات,medium,4,2025-01-16,2025-01-16T00:00:00,resolved,supplier-projects
SUPPLIER_1570,supplier,user_supplier_1570,كشف الأرباح غير واضح - أريد تفاصيل أكثر,الدفع والمحفظة,medium,3,2025-01-16,2025-01-16T00:00:00,in_progress,supplier-setup
SUPPLIER_1264,supplier,user_supplier_1264,نموذج تقديم العرض واضح وسهل,تقديم وإدارة العروض,low,5,2025-01-01,2025-01-01T00:00:00,reviewed,browse-requests
SUPPLIER_2316,supplier,user_supplier_2316,لا أرى متى سيتم تحويل المبلغ لي,الدفع والمحفظة,high,2,2025-01-09,2025-01-09T00:00:00,in_progress,browse-requests
CLIENT_2898,client,user_client_2898,التصميم جميل لكن الألوان فاتحة جداً - صعبة القراءة,التصميم والواجهة,medium,3,2025-01-04,2025-01-04T00:00:00,reviewed,payments
ADMIN_1707,admin,user_admin_1707,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-19,2025-01-19T00:00:00,in_progress,projects
ADMIN_2021,admin,user_admin_2021,الإحصائيات لا تتحدث تلقائياً - يجب تحديث الصفحة,لوحة التحكم,high,2,2025-01-13,2025-01-13T00:00:00,in_progress,offers
ADMIN_1709,admin,user_admin_1709,مراجعة مستندات التوثيق سهلة لكن بطيئة,التوثيق,medium,3,2025-01-16,2025-01-16T00:00:00,in_progress,reports
ADMIN_1743,admin,user_admin_1743,التقارير مفيدة لكن أتمنى تصدير أفضل,التقارير والإحصائيات,medium,4,2025-01-10,2025-01-10T00:00:00,new,requests
CLIENT_0082,client,user_client_0082,لم يتم خصم المبلغ من حسابي رغم ظهور رسالة النجاح,الدفع والمحفظة,high,1,2025-01-15,2025-01-15T00:00:00,in_progress,profile
SUPPLIER_2367,supplier,user_supplier_2367,كشف الأرباح غير واضح - أريد تفاصيل أكثر,الدفع والمحفظة,medium,3,2025-01-16,2025-01-16T00:00:00,in_progress,browse-requests
ADMIN_1536,admin,user_admin_1536,صفحة النزاعات تحتاج تحسين - صعبة المتابعة,النزاعات,high,2,2025-01-15,2025-01-15T00:00:00,resolved,verification
CLIENT_2949,client,user_client_2949,لا أتلقى إشعارات على البريد الإلكتروني,الإشعارات,high,2,2025-01-01,2025-01-01T00:00:00,new,payments
ADMIN_0037,admin,user_admin_0037,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-13,2025-01-13T00:00:00,reviewed,users
ADMIN_0112,admin,user_admin_0112,الإحصائيات لا تتحدث تلقائياً - يجب تحديث الصفحة,لوحة التحكم,high,2,2025-01-05,2025-01-05T00:00:00,resolved,offers
ADMIN_0828,admin,user_admin_0828,الإحصائيات لا تتحدث تلقائياً - يجب تحديث الصفحة,لوحة التحكم,high,2,2025-01-19,2025-01-19T00:00:00,resolved,disputes
ADMIN_2031,admin,user_admin_2031,لوحة التحكم الرئيسية تحتاج تحديث فوري للبيانات,لوحة التحكم,high,2,2025-01-18,2025-01-18T00:00:00,resolved,requests
